dataset,term,selector,report_label,evaluation_run,item,channel,selected_method,validation_dates,observed_best,block_length,fallback_reason
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,26,0,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,26,1,top_k_5,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,27,0,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,27,1,top_k_1,12,top_k_1,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,28,0,vanilla_multivariate,12,self_augmentation,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,28,1,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,29,0,vanilla_univariate,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,29,1,top_k_15,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,30,0,top_k_10,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,30,1,vanilla_multivariate,12,vanilla_multivariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,31,0,top_k_10,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,31,1,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,32,0,top_k_5,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,32,1,top_k_10,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,33,0,top_k_10,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,33,1,top_k_5,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,34,0,vanilla_multivariate,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,34,1,vanilla_multivariate,12,vanilla_multivariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,35,0,top_k_5,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,35,1,top_k_1,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,36,0,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,36,1,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,37,0,top_k_1,12,top_k_1,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,37,1,top_k_5,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,38,0,top_k_5,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,38,1,top_k_10,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,39,0,top_k_5,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,39,1,top_k_5,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,40,0,vanilla_univariate,12,vanilla_multivariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,40,1,top_k_5,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,41,0,top_k_15,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,41,1,self_augmentation,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,42,0,top_k_10,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,42,1,top_k_10,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,43,0,vanilla_univariate,12,vanilla_univariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,43,1,top_k_15,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,44,0,top_k_10,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,44,1,top_k_10,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,45,0,top_k_10,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,45,1,vanilla_univariate,12,self_augmentation,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,46,0,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,46,1,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,47,0,top_k_10,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,47,1,top_k_5,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,48,0,vanilla_univariate,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,48,1,top_k_1,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,49,0,top_k_10,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,49,1,vanilla_univariate,12,vanilla_univariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,50,0,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,50,1,top_k_1,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,51,0,vanilla_univariate,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,51,1,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,52,0,vanilla_multivariate,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,52,1,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,53,0,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,53,1,top_k_5,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,54,0,vanilla_multivariate,12,self_augmentation,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,54,1,top_k_5,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,55,0,vanilla_multivariate,12,vanilla_multivariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,55,1,top_k_1,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,56,0,vanilla_multivariate,12,vanilla_multivariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,56,1,vanilla_multivariate,12,vanilla_multivariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,57,0,top_k_10,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,57,1,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,58,0,top_k_1,12,top_k_1,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,58,1,top_k_10,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,59,0,top_k_5,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,59,1,top_k_10,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,60,0,top_k_5,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,60,1,top_k_1,12,top_k_1,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,61,0,vanilla_univariate,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,61,1,vanilla_multivariate,12,vanilla_multivariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,62,0,vanilla_univariate,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,62,1,top_k_1,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,63,0,self_augmentation,12,self_augmentation,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,63,1,vanilla_multivariate,12,vanilla_multivariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,64,0,top_k_1,12,top_k_1,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,64,1,top_k_10,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,65,0,top_k_5,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,65,1,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,66,0,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,66,1,top_k_15,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,67,0,top_k_5,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,67,1,top_k_5,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,68,0,top_k_5,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,68,1,top_k_10,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,69,0,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,69,1,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,70,0,self_augmentation,12,self_augmentation,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,70,1,vanilla_multivariate,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,71,0,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,71,1,top_k_5,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,72,0,top_k_5,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,72,1,top_k_5,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,73,0,vanilla_univariate,12,vanilla_univariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,73,1,top_k_1,12,top_k_1,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,74,0,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,74,1,top_k_10,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,75,0,top_k_1,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,75,1,top_k_10,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,76,0,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,76,1,self_augmentation,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,77,0,top_k_5,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,77,1,self_augmentation,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,78,0,vanilla_multivariate,12,vanilla_multivariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,78,1,top_k_10,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,79,0,vanilla_multivariate,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,79,1,vanilla_univariate,12,top_k_1,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,80,0,self_augmentation,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,80,1,top_k_5,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,81,0,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,81,1,top_k_5,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,82,0,vanilla_univariate,12,vanilla_univariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,82,1,vanilla_univariate,12,vanilla_univariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,83,0,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,83,1,top_k_15,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,84,0,top_k_5,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,84,1,vanilla_univariate,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,85,0,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,85,1,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,86,0,vanilla_univariate,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,86,1,top_k_1,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,87,0,top_k_10,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,87,1,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,88,0,vanilla_univariate,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,88,1,top_k_10,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,89,0,top_k_5,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,89,1,vanilla_univariate,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,90,0,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,90,1,top_k_10,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,91,0,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,91,1,vanilla_univariate,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,92,0,vanilla_univariate,12,vanilla_univariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,92,1,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,93,0,vanilla_multivariate,12,vanilla_multivariate,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,93,1,top_k_10,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,94,0,top_k_5,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,94,1,top_k_5,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,95,0,top_k_20,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,95,1,vanilla_univariate,12,top_k_5,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,96,0,top_k_10,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,96,1,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,97,0,top_k_10,12,top_k_10,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,97,1,top_k_15,12,top_k_20,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,98,0,top_k_15,12,top_k_15,2,
Port_Activity/D,short,selected_per_variate,selected_per_variate,run_0,98,1,top_k_15,12,top_k_15,2,
Port_Activity/D,short,scope_selector,scope_selector,run_0,,,vanilla_multivariate,12,vanilla_multivariate,2,
Port_Activity/W,short,selected_task,selected_task,run_0,,,vanilla_multivariate,4,vanilla_multivariate,2,
Port_Activity/W,short,selected_per_variate,selected_per_variate,run_0,0,0,top_k_5,4,top_k_5,2,
Port_Activity/W,short,selected_per_variate,selected_per_variate,run_0,0,1,vanilla_univariate,4,vanilla_univariate,2,
Port_Activity/W,short,selected_per_variate,selected_per_variate,run_0,1,0,vanilla_univariate,4,vanilla_univariate,2,
Port_Activity/W,short,selected_per_variate,selected_per_variate,run_0,1,1,vanilla_univariate,4,vanilla_univariate,2,
Port_Activity/W,short,selected_per_variate,selected_per_variate,run_0,2,0,vanilla_univariate,4,top_k_10,2,
Port_Activity/W,short,selected_per_variate,selected_per_variate,run_0,2,1,self_augmentation,4,self_augmentation,2,
Port_Activity/W,short,selected_per_variate,selected_per_variate,run_0,3,0,vanilla_multivariate,4,vanilla_multivariate,2,
Port_Activity/W,short,selected_per_variate,selected_per_variate,run_0,3,1,vanilla_multivariate,4,vanilla_multivariate,2,
Port_Activity/W,short,selected_per_variate,selected_per_variate,run_0,4,0,vanilla_univariate,4,vanilla_univariate,2,
Port_Activity/W,short,selected_per_variate,selected_per_variate,run_0,4,1,vanilla_multivariate,4,vanilla_multivariate,2,
Port_Activity/W,short,selected_per_variate,selected_per_variate,run_0,5,0,self_augmentation,4,self_augmentation,2,
Port_Activity/W,short,selected_per_variate,selected_per_variate,run_0,5,1,self_augmentation,4,top_k_20,2,
